len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd,chain_center_of_mass_msd,tracking_monomer_0,tracking_monomer_msd_0,tracking_monomer_1,tracking_monomer_msd_1,tracking_monomer_2,tracking_monomer_msd_2
100,1000,100,500,500000,5e-05,0.0016,0.46629183827866183,95.4744842945914,3.7270689325104356e-05,0,0.05141893748323593,25,0.05367469706118525,50,0.047996517847061465
100,1000,100,500,500000,5e-05,0.00165,0.4681174253668108,95.49301430235857,3.88031026152901e-05,0,0.05290176568914214,25,0.05437835418665276,50,0.048664881966720044
100,1000,100,500,500000,5e-05,0.0017000000000000001,0.469452577341327,95.48734096483936,3.9625024342164116e-05,0,0.05467345333066975,25,0.05489793054768104,50,0.049116667725997064
100,1000,100,500,500000,5e-05,0.00175,0.47189066788176615,95.48744964345411,4.0532396227781716e-05,0,0.05641543624995629,25,0.05564645056047188,50,0.049489059429527506
100,1000,100,500,500000,5e-05,0.0018000000000000002,0.4736334294991754,95.49016674811897,4.144848637459344e-05,0,0.05820632936538116,25,0.056142767242551475,50,0.05013900179043684
100,1000,100,500,500000,5e-05,0.00185,0.4749732836476708,95.49380184807855,4.25844190735569e-05,0,0.06002470872029755,25,0.056832649579321826,50,0.05058908117784101
100,1000,100,500,500000,5e-05,0.0019,0.47728132444173743,95.49450849425165,4.405144178490908e-05,0,0.06171186134625576,25,0.057459817011883615,50,0.05106180372266969
100,1000,100,500,500000,5e-05,0.0019500000000000001,0.4790033015383616,95.49622068984742,4.484191429813501e-05,0,0.06361209741504192,25,0.05793778189795758,50,0.051699274635142026
100,1000,100,500,500000,5e-05,0.002,0.4815900233486049,95.48094708120225,4.574661210300697e-05,0,0.06548763116609072,25,0.058331872604219716,50,0.05230989389916972
100,1000,100,500,500000,5e-05,0.00205,0.4846578865290181,95.48066904768517,4.68211076065637e-05,0,0.06751387109459295,25,0.059021640126935435,50,0.052609841758838385
100,1000,100,500,500000,5e-05,0.0021000000000000003,0.4877538389710613,95.46150388444458,4.867688707208998e-05,0,0.06938741935613199,25,0.059420940061296314,50,0.052950017633751754
100,1000,100,500,500000,5e-05,0.00215,0.49057342295576645,95.45160197147264,4.980726631416257e-05,0,0.07141496601392086,25,0.05990008140095329,50,0.053562023491493395
100,1000,100,500,500000,5e-05,0.0022,0.4940478921643536,95.46179233611059,5.095886429783425e-05,0,0.07351557730900221,25,0.060236300385847534,50,0.054154953733940636
100,1000,100,500,500000,5e-05,0.0022500000000000003,0.4977057604208369,95.46540748456123,5.266239766285754e-05,0,0.07541529059606529,25,0.060587603816265045,50,0.05430710781721948
100,1000,100,500,500000,5e-05,0.0023,0.5005243283175548,95.45458528174807,5.411306089507277e-05,0,0.07726743427230806,25,0.06102086695387358,50,0.05446777890765514
100,1000,100,500,500000,5e-05,0.00235,0.5040640548609998,95.44892210349477,5.573113847256067e-05,0,0.07921527934378274,25,0.06121834314236595,50,0.054723850619760504
100,1000,100,500,500000,5e-05,0.0024000000000000002,0.5072338379910104,95.46039460423607,5.64943883923482e-05,0,0.08116697393898661,25,0.06149261210827337,50,0.05475297311598454
100,1000,100,500,500000,5e-05,0.00245,0.5109822834780624,95.46855670487665,5.724437953815664e-05,0,0.08339654400115107,25,0.06181758611880463,50,0.055143206847023465
100,1000,100,500,500000,5e-05,0.0025,0.5142131481045955,95.47392458784563,5.8829476807762796e-05,0,0.08542237056109311,25,0.06188211393652099,50,0.0554618487216894
100,1000,100,500,500000,5e-05,0.00255,0.5171923339654956,95.47823597065546,6.022552780810491e-05,0,0.08736487419987837,25,0.06219374153498714,50,0.05582809975332038
100,1000,100,500,500000,5e-05,0.0026000000000000003,0.5211752483924375,95.47206003248733,6.219862123455095e-05,0,0.08944475156227917,25,0.06238257134880567,50,0.056032872161959964
100,1000,100,500,500000,5e-05,0.00265,0.5252437269431767,95.47679378145706,6.314362189887758e-05,0,0.0918757093065982,25,0.06268399933524617,50,0.05626002018541371
100,1000,100,500,500000,5e-05,0.0027,0.5287844863037267,95.47328017922356,6.459533519333766e-05,0,0.0941045585899881,25,0.06296058788104857,50,0.05671883799494715
